,Acres,FieldCropP,SavedWat_2,TNC_Total,Krat_Total,Kitfox_Tot,Corridor_1,CPAD_Total,alfalfa-pasture,corn,field-crops-grains,trees-vines,veg-fruits,PPIC_Regio
41,99381.02534954005,166190558.38999993,70637.34953411185,3142.1710034442726,216.3693057284805,14898.752906959053,4971.119119971437,24531.281781048823,38796.47949884006,16171.159261759994,34013.28078761002,9744.646764599995,655.4590367299999,SE
42,99316.88513011005,166020382.13999978,70528.8173358711,3788.423415615317,195.8184602084833,14988.801597841944,4540.863490488828,25569.067315966407,38774.333465160016,16163.18242147001,34013.28078760998,9690.2152741,675.8731817699999,SE
43,99372.2914631899,166088051.27999955,70549.73878256146,3429.267994900229,219.4663673205702,15346.830087267763,4141.182188865468,24975.100328088007,38828.819597499925,16166.251308989993,34013.28078761,9694.194573480007,669.7451956099998,SE
44,99346.61190512986,166060409.27999988,70626.32726587878,4005.760645295689,197.0213509248999,14675.538129850713,3991.8093305118,25378.0081035457,38804.254067679976,16172.92648093,34013.28078761001,9694.14724324,662.0033256699999,SE
45,99356.41142857987,166109690.42999986,70603.52815346967,3581.3702020325036,219.83895428827842,15186.347021707366,4032.464822427972,25556.57634446166,38773.72402307005,16179.499201340008,34013.28078761,9692.714900729996,697.1925158299998,SE
46,99351.22617907,166099690.90999952,70567.68872088671,3267.9509810570216,230.19284862143755,14949.88308956424,4675.252435650346,26620.079616229803,38785.05114387999,16173.907815379998,34013.280787609976,9705.142328560001,673.8441036399998,SE
47,99423.98306476005,166172911.97999987,70684.95996144493,3327.9039730586333,167.63333969346505,14414.940137608151,4474.423997409445,24594.801861042873,38868.17438101,16170.212455649984,34013.28078761002,9708.068827140005,664.2466133499996,SE
48,99383.42902052007,166126937.50999993,70589.3315967733,3712.737650843949,206.94929143692886,14981.228576229367,4465.934588367122,24322.51021439215,38815.54944917002,16185.252960269994,34013.280787610005,9692.032211840004,677.3136116299999,SE
49,99343.46975095998,166098869.94999966,70554.28573630641,3462.9650290899426,195.48935787851468,14657.230382201213,4652.026360710309,26646.90007098359,38774.95401303997,16176.697780709997,34013.28078760999,9709.699997700007,668.8371719000002,SE
50,99349.08191152985,166047832.7499999,70593.73816429607,3285.754266526979,179.61375661364158,15164.097206633067,4238.673359084516,25066.079863105013,38819.531305350036,16153.11228521999,34013.28078761002,9696.806647459998,666.35088589,SE
51,99326.65460979975,166023175.5799997,70627.77012427105,3551.2365413905572,219.99551419624763,15174.137421504465,4074.4852729999952,26068.288954013926,38803.94022127998,16155.172259990006,34013.280787610005,9702.644314049996,651.6170268700001,SE
52,99405.79732938975,166194070.91999984,70607.3946239997,3279.2268233529676,223.56652453077191,15204.81092340805,4510.472135226007,26224.928418760628,38813.48055009995,16215.153552889999,34013.280787610005,9701.699084069996,662.18335472,SE
53,99402.45980063983,166150594.13999978,70578.33272624388,3797.7555659804852,185.22032951972113,14985.605538416658,4084.6602977239063,24562.868333342543,38843.35304879003,16171.326437909987,34013.28078760999,9706.360154070004,668.1393722599998,SE
54,99349.1330177098,166123295.51999965,70572.16548152066,3320.128356768114,186.9885890491792,15409.569444778112,4175.493363192289,24474.01401356196,38778.74440291003,16164.914867910005,34013.28078761001,9728.819025419993,663.3739338599997,SE
55,99586.16514406003,166519366.27000004,70772.04621447173,3446.2368857564693,199.8672645385164,14761.74329340362,4643.375533823545,25968.52284905935,38881.16025859997,16285.370809609994,34013.28078761,9698.930025429994,707.42326281,SE
56,99435.8264645297,166271876.54999977,70624.80446533227,3431.794583837248,234.95167072294305,15122.955326102423,4642.643111976945,25365.050856847112,38796.76495748993,16193.813134899978,34013.28078761001,9708.450671659999,723.5169128700002,SE
57,99388.3373657599,166210065.27999997,70591.26970655992,3575.454244913722,156.86300199972823,14545.586845586307,4333.807234603525,23742.04656251888,38774.29539194998,16230.55640338,34013.28078761,9711.57265519001,658.63212763,SE
58,99447.60937242986,166274831.11999962,70683.9538601876,3310.7888176797187,184.7786815066815,15617.68659844576,3988.938468950579,25096.109621569754,38827.86401811998,16257.131800940004,34013.28078761001,9697.44899975999,651.8837659999998,SE
59,99370.64535279982,166162612.81999958,70598.72967441064,3461.2913136662864,172.88560766596595,14670.038740223883,4667.099268184732,24976.75987529273,38778.21818833004,16198.797156780012,34013.28078761002,9713.766277990004,666.5829420900001,SE
60,99436.27135964,166303461.88999966,70602.61369321837,3491.2573057323502,226.4383821102894,14823.918003321984,4604.41402364105,25616.025967733203,38770.29496070998,16222.72126369,34013.28078761,9705.53231171,724.44203592,SE
61,99352.21186537993,166120216.16999975,70573.5907916353,3057.965867117374,205.50091114044258,15294.940262027021,4520.824953877854,24736.977064132014,38783.132499239975,16160.087909580008,34013.28078761,9725.186491920003,670.5241770299998,SE
62,99361.04685220997,166086172.88999993,70581.98861744106,3561.3521227435754,214.70406684091404,14929.65804156297,4322.941529403954,26480.42542065725,38811.44420549004,16157.866607090002,34013.28078760999,9701.339756290003,677.1154957299999,SE
63,99360.9309373297,166103189.3599998,70564.69381481806,3572.380551560344,219.2603764821055,15050.332412063402,4068.3291865603437,25462.97650970909,38817.94776240997,16151.801828039996,34013.280787610005,9725.47164912,652.42891015,SE
64,99335.14044731995,166053815.7299999,70591.4549383806,3275.7372149213215,203.19846260576034,14768.964215145674,4467.238316788558,25613.551867451017,38786.37744067004,16186.303095749998,34013.28078760999,9690.37799387,658.8011294199998,SE
65,99332.72339546002,166031218.82999963,70584.99912197862,3479.014580163375,164.38427551318742,14513.702217397427,3918.154348841031,25262.205346924555,38797.18121235001,16150.761806650002,34013.28078760998,9693.652725180003,677.84686367,SE
66,99510.01371457991,166291734.85999978,70713.00015947428,3432.8425045604927,227.6794144418776,15263.680608450473,4969.075675411984,24812.659156047957,38920.91397234999,16158.73151634999,34013.280787610005,9703.573732739993,713.5137055299999,SE
67,99372.01221480992,166162238.93999976,70653.23072547169,3625.770067062326,191.77291209374977,15190.39457321946,4645.272782294052,25709.43002745598,38785.29575577003,16207.87368090999,34013.28078760999,9714.410825289997,651.1511652299998,SE
68,99313.50052038969,166008798.26999986,70533.83614330647,3120.8873871724613,183.39160039950926,14972.991722340203,4299.674953086464,25513.14642305012,38790.068237460015,16153.97535684,34013.28078760999,9702.61177210001,653.5643663799998,SE
69,99462.21154215996,166297282.0399996,70665.08946161062,3761.2931903528215,187.38001390808364,14924.429753330978,4122.738856418775,24533.282347380795,38834.90361575998,16209.343430490007,34013.28078760999,9710.631124470006,694.0525838300001,SE
70,99473.16663058,166268112.28999975,70731.05343765738,3053.300122041427,194.43303717032387,14607.82547412095,4119.681330272019,25577.159499922676,38907.018208410016,16156.599133130003,34013.28078760997,9741.468744569998,654.7997568599998,SE
71,99329.39796405002,166029393.11999977,70554.77903789173,3260.0570806017463,187.36943475668164,15241.810941860515,4519.108280800929,25508.217308118015,38791.004360130006,16156.078154420002,34013.28078761,9691.325834950001,677.70882694,SE
72,99381.14773834986,166208679.49999923,70666.85598823719,3283.3151279094386,175.76036701851788,15183.413016296952,3545.6775912300304,25635.701180588887,38770.00718886002,16184.954021510006,34013.280787610005,9733.920294430003,678.98544594,SE
73,99350.85092333982,166107867.17999986,70505.6380107775,3225.161231666743,222.27106040831507,14917.641302058946,3816.5542658099043,26489.156175559256,38781.22775626,16181.964239149998,34013.28078761,9707.90073919001,666.4774011299996,SE
74,99447.63597326988,166264131.37999976,70648.6018797643,3589.041371006256,178.00274840731828,15365.626921828087,4299.3630031522425,27126.24873403839,38841.334117629995,16194.142684090002,34013.28078761,9717.773135809997,681.10524813,SE
75,99372.09957090979,166135596.25999975,70594.70331957215,3493.2383778569233,180.7110669573437,14836.009489443853,4493.980761829826,25878.535075677402,38803.63673117001,16177.724826899994,34013.28078760999,9714.079053289997,663.3781719399998,SE
76,99456.60908599991,166203443.29999974,70649.45784575643,3572.9334372098333,210.31032964840102,14972.029391817545,4586.762720456766,25725.937457533695,38902.103593579974,16177.093575769988,34013.28078761,9701.66335833,662.4677707099999,SE
77,99439.61021826981,166234672.59999973,70641.5806188572,3341.120081843395,170.52730175937208,14872.57428671532,4604.171524724484,25251.50051790172,38831.437631499946,16195.384641109988,34013.28078760999,9696.093475399992,703.4136826499999,SE
78,99385.27409440986,166126017.37999973,70595.16932383676,3137.777262234813,190.81197625994963,14833.399933488063,4674.62099438797,24660.959924788764,38814.92159657,16153.065774959998,34013.28078761003,9696.428854310003,707.5770809599999,SE
79,99355.68658140993,166089804.20999992,70595.04648589256,3229.9554809984074,172.29767821591795,15657.108556651137,4174.820657815549,24261.16354415314,38802.958650759945,16189.28523153001,34013.280787609976,9698.482396240002,651.67951527,SE
80,99358.78248185998,166127245.9899998,70597.17957654293,3263.679463617035,243.01033585942756,15128.06482602721,4394.647897721709,26389.66230999673,38785.11816016997,16159.196603169998,34013.28078761002,9721.056878399997,680.1300525099999,SE
81,99414.22682772984,166259724.74999964,70634.47941579628,3528.2845688654693,223.05881593071922,14660.891243359792,3974.662263378855,25315.933395536696,38776.68597166997,16152.32969887,34013.28078761,9733.401353870002,738.5290157100002,SE
82,99353.94097411,166099344.58999977,70531.2136506876,3181.628731302657,213.0437956499664,15292.656885582024,4606.839065888058,25441.457512171786,38782.676658920005,16166.941183579978,34013.28078761001,9699.396976500006,691.6453675,SE
83,99467.86383365995,166362517.42999965,70676.72981918212,3822.924252020713,198.21418300134977,15414.66835425014,4615.332853048619,25284.376844435716,38799.77287926003,16211.445827080006,34013.280787610005,9729.790554319996,713.57378539,SE
84,99395.79319283976,166187760.94999984,70693.73020070049,3374.641871886822,207.70731381317233,15124.620882146583,4408.277514125872,25217.360140413584,38783.351953949976,16174.734413630002,34013.28078761,9700.136066140005,724.28997151,SE
85,99335.92399925982,166103752.3299998,70530.38498201639,3758.6474249840003,184.57025978814352,15475.24124808448,4521.141833448813,24558.962458029266,38762.67998643,16162.282045629994,34013.280787610005,9722.405004069997,675.2761755199999,SE
86,99323.03236777979,166035609.79999983,70553.66764696782,3627.5323025791727,199.41901682369422,15107.078927502478,4634.395153733843,24362.126595178965,38780.11872807001,16187.70262476,34013.28078761,9690.70075849,651.2294688499999,SE
87,99305.99968000979,165996721.53999963,70494.3388697178,3659.3689848784625,220.83501085301214,15278.728876192441,4619.414859260945,25279.80958403585,38777.71725103995,16161.62620983001,34013.28078761,9692.44507628,660.9303552499999,SE
88,99393.22143797985,166234715.57999986,70597.1561788394,3370.1816259346474,179.92151771523137,15069.673953270301,4165.314314131887,25061.528899244717,38777.76697072998,16157.218463850004,34013.28078761002,9750.247847309993,694.70736848,SE
89,99406.86755802987,166259538.0099998,70565.46008961297,3295.2750384936207,186.03403546627888,15171.164572568405,4647.319284351153,25855.867231538326,38785.38899179001,16177.759008319996,34013.28078761001,9748.009796200004,682.42897411,SE
90,99364.62446467976,166141274.7999999,70563.95093772684,3358.8148916145565,202.31889312975693,14478.14006747637,4189.334200817598,25423.930387932778,38764.16828679998,16186.527683820002,34013.28078761001,9696.163583500005,704.4841229500001,SE
91,99432.2218443799,166388175.04999974,70587.50267627042,3227.290652834644,236.6711636781397,15112.171816391861,4492.52017556648,25411.74578613305,38774.41498594995,16156.624923790005,34013.28078761001,9817.671084839996,670.2300621899997,SE
92,99322.75127248977,166046383.72999957,70514.52718836012,3220.7673531876594,173.48405978117955,15537.947742644492,4498.586013365544,25223.50027382815,38761.093948439986,16164.148312539997,34013.280787609976,9691.404571820007,692.8236520799999,SE
93,99441.15275024984,166246624.61999968,70739.6891401171,3487.0683688634017,190.609800130884,15296.794187237714,4270.017294606698,24550.79317563954,38833.594371959996,16162.291556490005,34013.28078761002,9716.166965159999,715.8190690299999,SE
94,99370.69720711013,166187236.6499998,70543.81916353515,3640.1168932022492,181.37938825110515,14698.633867425824,4061.681870639175,25844.89663276822,38762.75761275006,16228.694907359992,34013.28078761,9714.552847160001,651.4110522299999,SE
95,99395.08781247967,166142277.1999999,70629.65168960736,3035.0024462557267,160.4346280188406,14972.323031422024,4521.440855538054,25119.784120085358,38833.14752908999,16180.372915679995,34013.28078760999,9701.053794269996,667.23278583,SE
96,99390.71380139994,166193500.97,70563.49663231432,3353.371863002437,188.68146696837056,14796.327299181014,4447.8620318376825,26188.415544976033,38780.04206489,16210.846127679999,34013.280787609976,9702.012326109993,684.53249511,SE
97,99474.16065463974,166265532.4999999,70686.71673902811,3531.574248132272,175.59067259207865,14799.435482528905,4869.366770523127,24460.25698584658,38884.49431062997,16217.01870556,34013.28078761003,9699.060845910013,660.3060049300001,SE
98,99351.9528098799,166150236.2099997,70503.70965003417,3495.503914559134,185.19189035466223,15390.970135559868,4124.7262468106865,24617.344766589922,38762.598244789995,16176.35212292,34013.280787610005,9731.199863240003,668.5217913199998,SE
99,99465.87056740987,166367769.12999997,70643.72540835946,3276.9759796239036,208.18832828318608,15605.93564927343,4948.006125534439,26407.904805032606,38785.26811987,16217.633286199985,34013.28078761001,9723.886420450006,725.8019532799999,SE
